case_id,restriction_id,target,role,working_scale,working_weight,weight_rationale,empirical_standard_error,synthetic_scale,empirical_record_id,empirical_source_path,empirical_provenance_contract,empirical_builder,definition,model,gap,scored,standardized_gap,loss_contribution,model_observation,cps_projection,model_approximation,checkpoint_sha256
theta1_plus,nchs_share30,0.2492780130410667,proposed_scored_restriction,0.00849226186213262,13866.065434728798,2003–2006 annual temporal SD: chosen typical-year discrepancy scale for approximate stationary target; not sampling SE,,,nchs_period_first_birth_share_age30plus_2003_2006,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/code/data/nchs_natality_timing/first_birth_counts_year_age.csv,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/fertility_contract/fertility_target_contract.json,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/code/data/nchs_natality_timing/build_first_birth_timing.R; /Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/fertility_contract/verify_fertility_contract.py,"Pooled national first-birth counts ages 12-49, 2003-2006; exact maternal age >=30 divided by all first births in the pooled window.",0.26516784336147914,0.01588983032041244,True,1.8710951897592694,3.5009972091402766,fertility.uniform_birth_time.moments.period_share_first_births_age30plus,uniform_birth_time,,98797979f66cdd5aa5d635fe248f75ab19a7c9006de84211c84ffc26c635cf92
theta1_plus,wealth_earnings,6.14586139445743,proposed_scored_restriction,0.36285515343369,7.595098472533724,Recorded empirical bootstrap standard error under the retained estimator/sample,0.36285515343369,,psid_wealth_gross_earnings_2003_2005,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/wealth/aggregate_wealth_results.csv,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/observer_contract/observer_contract.json,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/wealth/build_initial_wealth.R,sum(IW*NETWORTHR)/sum_{age<=65}(IW*EARNINDRRC),6.096131041871085,-0.04973035258634528,True,-0.1370529042119096,0.018783498552918873,housing_wealth.moments.aggregate_wealth_to_annual_gross_labor_earnings,uniform_birth_time,,98797979f66cdd5aa5d635fe248f75ab19a7c9006de84211c84ffc26c635cf92
theta1_plus,bequest_wealth,0.0088,proposed_scored_restriction,0.00044000000000000007,5165289.256198346,Inherited synthetic five-percent target scale; not empirical SE,,0.00044000000000000007,external_annual_bequest_wealth,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/tmp/e5f_matched_pf/code/model/intergen_eqscale_seq_optimized/e5_target_provenance.csv,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/observer_contract/observer_contract.json,No microdata builder; external literature normalization,annual bequest flow / aggregate wealth,0.012362752918447604,0.0035627529184476033,True,8.097165723744551,65.56409275778364,housing_wealth.moments.annual_bequest_flow_to_aggregate_wealth,uniform_birth_time,,98797979f66cdd5aa5d635fe248f75ab19a7c9006de84211c84ffc26c635cf92
theta1_plus,old_dispersion,3.51593508651872,proposed_scored_restriction,0.306910785103348,10.616361531535473,Recorded empirical bootstrap standard error under the retained estimator/sample,0.306910785103348,,psid_old_wealth_dispersion_2003_2005,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/wealth/old_wealth_results.csv,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/observer_contract/observer_contract.json,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/wealth/build_initial_wealth.R,"Q_.90(NETWORTHR/INCFAMR)/Q_.50(NETWORTHR/INCFAMR), weighted",3.729657495250214,0.21372240873149417,True,0.6963665635260294,0.48492639079705163,housing_wealth.moments.old_total_wealth_to_annual_income_p90_p50_7684,uniform_birth_time,,98797979f66cdd5aa5d635fe248f75ab19a7c9006de84211c84ffc26c635cf92
theta1_plus,mean_rooms,5.561097376118652,proposed_scored_restriction,0.08838120078007809,128.02070205233477,Recorded empirical bootstrap standard error under the retained estimator/sample,0.08838120078007809,,acs_rooms_2005_2006,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/housing/early_housing_target_candidates.csv,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/observer_contract/observer_contract.json,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/housing/inspect_early_housing.py; /Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/housing/summarize_early_housing.py,"sum(HHWT*min(ROOMS,9))/sum(HHWT)",6.246489453633076,0.6853920775144244,True,7.754953219292738,60.1392994334188,housing_wealth.moments.aggregate_mean_occupied_rooms_capped9_18_85,uniform_birth_time,,98797979f66cdd5aa5d635fe248f75ab19a7c9006de84211c84ffc26c635cf92
theta1_plus,ownership_30_55,0.6483340343191493,proposed_scored_restriction,0.020675272863460718,2339.3623724673616,Recorded empirical bootstrap standard error under the retained estimator/sample,0.020675272863460718,,acs_ownership_30_55_2005_2006,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/housing/early_housing_target_candidates.csv,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/observer_contract/observer_contract.json,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/housing/inspect_early_housing.py; /Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/housing/summarize_early_housing.py,sum(HHWT*owner)/sum(HHWT),0.5747260258107413,-0.07360800850840798,True,-3.560195262936286,12.674990310233971,housing_wealth.moments.own_rate_30_55,uniform_birth_time,,98797979f66cdd5aa5d635fe248f75ab19a7c9006de84211c84ffc26c635cf92
theta1_plus,first_birth_rooms,0.7202462623815278,proposed_scored_restriction,0.0852600513385958,137.5652749002964,Recorded empirical bootstrap standard error under the retained estimator/sample,0.0852600513385958,,psid_sa_first_birth_rooms,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/code/data/psid_followup_mar2026/output/sa_rooms_first_birth_household_aligned_v1/target_receipt.csv,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/observer_contract/observer_contract.json,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/code/data/psid_followup_mar2026/sa_rooms_first_birth_household_aligned_v1.do,"beta(event=+3)-beta(event=-1), omitted event=-2; person/year FE, age/education controls, longitudinal IW",0.4388470284566086,-0.28139923392491917,True,-3.30048163831605,10.893179044861396,housing_wealth.moments.housing_increment_0to1,uniform_birth_time,,98797979f66cdd5aa5d635fe248f75ab19a7c9006de84211c84ffc26c635cf92
theta1_plus,family_rooms,0.3470669317962507,proposed_scored_restriction,0.059705154633000496,280.52808370152104,Recorded empirical bootstrap standard error under the retained estimator/sample,0.059705154633000496,,acs_rooms_3plus_minus_1to2_2005_2006,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/housing/early_housing_target_candidates.csv,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/observer_contract/observer_contract.json,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/housing/inspect_early_housing.py; /Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/housing/summarize_early_housing.py,"E[min(ROOMS,9)|NCHILD>=3,YNGCH<18]-E[min(ROOMS,9)|NCHILD=1-2,YNGCH<18]",0.16620781086069236,-0.18085912093555834,True,-3.029204463957507,9.176079684460088,housing_wealth.moments.prime30_55_model_dependent_3plus_minus_1to2_rooms_capped9,uniform_birth_time,,98797979f66cdd5aa5d635fe248f75ab19a7c9006de84211c84ffc26c635cf92
theta1_plus,recent_parent_ownership,0.16289550916123285,proposed_scored_restriction,0.006079524679464666,27055.822957508266,Recorded empirical bootstrap standard error under the retained estimator/sample,0.006079524679464666,,acs_recent_parent_owner_gap_2005_2006,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/housing/early_housing_target_candidates.csv,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/observer_contract/observer_contract.json,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/housing/inspect_early_housing.py; /Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/housing/summarize_early_housing.py,"Pr(owner|NCHILD>0,ELDCH<4)-Pr(owner|NCHILD=0)",-0.05323083056806521,-0.21612633972929807,True,-35.5498745583395,1263.7935811136745,ownership_current_birth_from_empty_dependent_home_minus_current_empty_home_30_55,uniform_birth_time,maintained synchronized dependent-residence proxy; not exact ACS,98797979f66cdd5aa5d635fe248f75ab19a7c9006de84211c84ffc26c635cf92
first_birth_fixed_cost_minus,initial_normalization,2.1,normalization_separate_from_scored_objective,,,Separate exact normalization within tolerance5e-4,,,author_2_1,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/OVERNIGHT_PLAN.md,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/OVERNIGHT_PLAN.md,"Author-selected model normalization, not empirical estimation","Author-selected stationary model normalization, using maintained top-parity representative; not empirical female period TFR",2.100033217662955,3.3217662954942995e-05,False,,,final.normalization.completed_fertility,uniform_birth_time,,11a0c6c991355e4ec8cf973d7456c1734751cac01dd0a522b5ff12eb409d8a1c
first_birth_fixed_cost_minus,cps_childlessness,0.19827875100684264,proposed_scored_restriction,0.005305035738317728,35532.3042455214,CPS official annual generalized-variance approximations pooled with fixed observed weights and correlation-one working convention; not design-exact pooled SE,,,cps_childless_women_40_44_2004_2006,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/parameter_target_audit/fertility/fertility_availability.json,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/fertility_contract/fertility_target_contract.json,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/parameter_target_audit/fertility/extract_fertility_availability.py; /Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/fertility_contract/verify_fertility_contract.py,Weighted P(FREVER=0) among pooled June 2004 and June 2006 women age 40-44 with valid FREVER 0-20 and positive FRSUPPWT.,0.17889297790892136,-0.019385773097921277,True,-3.6542210183241237,13.353331250761796,fertility.uniform_birth_time.moments.childless_rate_40_44,uniform_birth_time,,11a0c6c991355e4ec8cf973d7456c1734751cac01dd0a522b5ff12eb409d8a1c
first_birth_fixed_cost_minus,cps_exactly_one,0.21365532522014702,proposed_scored_restriction,0.0060911302714076404,26952.820824310795,CPS official annual generalized-variance approximations pooled with fixed observed weights and correlation-one working convention; not design-exact pooled SE,,,cps_exactly_one_among_mothers_40_44_2004_2006,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/parameter_target_audit/fertility/fertility_availability.json,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/fertility_contract/fertility_target_contract.json,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/parameter_target_audit/fertility/extract_fertility_availability.py; /Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/fertility_contract/verify_fertility_contract.py,Weighted P(FREVER=1 | FREVER>=1) in the same pooled CPS sample.,0.2350053033352044,0.021349978115057372,True,3.505093006346663,12.28567698314029,fertility.uniform_birth_time.moments.exactly_one_among_mothers_40_44,uniform_birth_time,,11a0c6c991355e4ec8cf973d7456c1734751cac01dd0a522b5ff12eb409d8a1c
first_birth_fixed_cost_minus,nchs_mean_age,25.976263860992496,proposed_scored_restriction,0.0845673694617251,139.82806784479274,2003–2006 annual temporal SD: chosen typical-year discrepancy scale for approximate stationary target; not sampling SE,,,nchs_period_mean_age_first_birth_2003_2006,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/code/data/nchs_natality_timing/first_birth_counts_year_age.csv,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/fertility_contract/fertility_target_contract.json,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/code/data/nchs_natality_timing/build_first_birth_timing.R; /Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/fertility_contract/verify_fertility_contract.py,"Pooled national first-birth counts ages 12-49, 2003-2006; age <=21 mapped to midpoint 20, 22-25 to 24, ..., age >=42 to 44; count-weighted mean.",26.596086264889543,0.6198224038970466,True,7.32933290750608,53.71912086905154,fertility.uniform_birth_time.moments.period_mean_age_first_birth,uniform_birth_time,,11a0c6c991355e4ec8cf973d7456c1734751cac01dd0a522b5ff12eb409d8a1c
first_birth_fixed_cost_minus,nchs_share30,0.2492780130410667,proposed_scored_restriction,0.00849226186213262,13866.065434728798,2003–2006 annual temporal SD: chosen typical-year discrepancy scale for approximate stationary target; not sampling SE,,,nchs_period_first_birth_share_age30plus_2003_2006,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/code/data/nchs_natality_timing/first_birth_counts_year_age.csv,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/fertility_contract/fertility_target_contract.json,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/code/data/nchs_natality_timing/build_first_birth_timing.R; /Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/fertility_contract/verify_fertility_contract.py,"Pooled national first-birth counts ages 12-49, 2003-2006; exact maternal age >=30 divided by all first births in the pooled window.",0.26589740836020825,0.016619395319141556,True,1.9570045753355996,3.8298669078844707,fertility.uniform_birth_time.moments.period_share_first_births_age30plus,uniform_birth_time,,11a0c6c991355e4ec8cf973d7456c1734751cac01dd0a522b5ff12eb409d8a1c
first_birth_fixed_cost_minus,wealth_earnings,6.14586139445743,proposed_scored_restriction,0.36285515343369,7.595098472533724,Recorded empirical bootstrap standard error under the retained estimator/sample,0.36285515343369,,psid_wealth_gross_earnings_2003_2005,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/wealth/aggregate_wealth_results.csv,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/observer_contract/observer_contract.json,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/wealth/build_initial_wealth.R,sum(IW*NETWORTHR)/sum_{age<=65}(IW*EARNINDRRC),6.096891402575055,-0.04896999188237494,True,-0.1349574104679871,0.018213502640224755,housing_wealth.moments.aggregate_wealth_to_annual_gross_labor_earnings,uniform_birth_time,,11a0c6c991355e4ec8cf973d7456c1734751cac01dd0a522b5ff12eb409d8a1c
first_birth_fixed_cost_minus,bequest_wealth,0.0088,proposed_scored_restriction,0.00044000000000000007,5165289.256198346,Inherited synthetic five-percent target scale; not empirical SE,,0.00044000000000000007,external_annual_bequest_wealth,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/tmp/e5f_matched_pf/code/model/intergen_eqscale_seq_optimized/e5_target_provenance.csv,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/observer_contract/observer_contract.json,No microdata builder; external literature normalization,annual bequest flow / aggregate wealth,0.012367795944504219,0.0035677959445042182,True,8.108627146600496,65.74983420258648,housing_wealth.moments.annual_bequest_flow_to_aggregate_wealth,uniform_birth_time,,11a0c6c991355e4ec8cf973d7456c1734751cac01dd0a522b5ff12eb409d8a1c
first_birth_fixed_cost_minus,old_dispersion,3.51593508651872,proposed_scored_restriction,0.306910785103348,10.616361531535473,Recorded empirical bootstrap standard error under the retained estimator/sample,0.306910785103348,,psid_old_wealth_dispersion_2003_2005,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/wealth/old_wealth_results.csv,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/observer_contract/observer_contract.json,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/wealth/build_initial_wealth.R,"Q_.90(NETWORTHR/INCFAMR)/Q_.50(NETWORTHR/INCFAMR), weighted",3.729661429802051,0.21372634328333096,True,0.69637938338127,0.4849442455984779,housing_wealth.moments.old_total_wealth_to_annual_income_p90_p50_7684,uniform_birth_time,,11a0c6c991355e4ec8cf973d7456c1734751cac01dd0a522b5ff12eb409d8a1c
first_birth_fixed_cost_minus,mean_rooms,5.561097376118652,proposed_scored_restriction,0.08838120078007809,128.02070205233477,Recorded empirical bootstrap standard error under the retained estimator/sample,0.08838120078007809,,acs_rooms_2005_2006,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/housing/early_housing_target_candidates.csv,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/observer_contract/observer_contract.json,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/housing/inspect_early_housing.py; /Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/housing/summarize_early_housing.py,"sum(HHWT*min(ROOMS,9))/sum(HHWT)",6.246488251590947,0.6853908754722946,True,7.754939618638762,60.1390884887331,housing_wealth.moments.aggregate_mean_occupied_rooms_capped9_18_85,uniform_birth_time,,11a0c6c991355e4ec8cf973d7456c1734751cac01dd0a522b5ff12eb409d8a1c
first_birth_fixed_cost_minus,ownership_30_55,0.6483340343191493,proposed_scored_restriction,0.020675272863460718,2339.3623724673616,Recorded empirical bootstrap standard error under the retained estimator/sample,0.020675272863460718,,acs_ownership_30_55_2005_2006,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/housing/early_housing_target_candidates.csv,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/observer_contract/observer_contract.json,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/housing/inspect_early_housing.py; /Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/housing/summarize_early_housing.py,sum(HHWT*owner)/sum(HHWT),0.5747589347572435,-0.07357509956190578,True,-3.5586035573893002,12.663659278663786,housing_wealth.moments.own_rate_30_55,uniform_birth_time,,11a0c6c991355e4ec8cf973d7456c1734751cac01dd0a522b5ff12eb409d8a1c
first_birth_fixed_cost_minus,first_birth_rooms,0.7202462623815278,proposed_scored_restriction,0.0852600513385958,137.5652749002964,Recorded empirical bootstrap standard error under the retained estimator/sample,0.0852600513385958,,psid_sa_first_birth_rooms,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/code/data/psid_followup_mar2026/output/sa_rooms_first_birth_household_aligned_v1/target_receipt.csv,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/observer_contract/observer_contract.json,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/code/data/psid_followup_mar2026/sa_rooms_first_birth_household_aligned_v1.do,"beta(event=+3)-beta(event=-1), omitted event=-2; person/year FE, age/education controls, longitudinal IW",0.43894504430755,-0.2813012180739778,True,-3.2993320278079334,10.88559182971921,housing_wealth.moments.housing_increment_0to1,uniform_birth_time,,11a0c6c991355e4ec8cf973d7456c1734751cac01dd0a522b5ff12eb409d8a1c
first_birth_fixed_cost_minus,family_rooms,0.3470669317962507,proposed_scored_restriction,0.059705154633000496,280.52808370152104,Recorded empirical bootstrap standard error under the retained estimator/sample,0.059705154633000496,,acs_rooms_3plus_minus_1to2_2005_2006,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/housing/early_housing_target_candidates.csv,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/observer_contract/observer_contract.json,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/housing/inspect_early_housing.py; /Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/housing/summarize_early_housing.py,"E[min(ROOMS,9)|NCHILD>=3,YNGCH<18]-E[min(ROOMS,9)|NCHILD=1-2,YNGCH<18]",0.16750165655939941,-0.17956527523685129,True,-3.007533877780147,9.045260025995287,housing_wealth.moments.prime30_55_model_dependent_3plus_minus_1to2_rooms_capped9,uniform_birth_time,,11a0c6c991355e4ec8cf973d7456c1734751cac01dd0a522b5ff12eb409d8a1c
first_birth_fixed_cost_minus,recent_parent_ownership,0.16289550916123285,proposed_scored_restriction,0.006079524679464666,27055.822957508266,Recorded empirical bootstrap standard error under the retained estimator/sample,0.006079524679464666,,acs_recent_parent_owner_gap_2005_2006,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/housing/early_housing_target_candidates.csv,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/observer_contract/observer_contract.json,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/housing/inspect_early_housing.py; /Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/housing/summarize_early_housing.py,"Pr(owner|NCHILD>0,ELDCH<4)-Pr(owner|NCHILD=0)",-0.05362084532409844,-0.2165163544853313,True,-35.61402673743183,1268.3589004545095,ownership_current_birth_from_empty_dependent_home_minus_current_empty_home_30_55,uniform_birth_time,maintained synchronized dependent-residence proxy; not exact ACS,11a0c6c991355e4ec8cf973d7456c1734751cac01dd0a522b5ff12eb409d8a1c
first_birth_fixed_cost_plus,initial_normalization,2.1,normalization_separate_from_scored_objective,,,Separate exact normalization within tolerance5e-4,,,author_2_1,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/OVERNIGHT_PLAN.md,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/OVERNIGHT_PLAN.md,"Author-selected model normalization, not empirical estimation","Author-selected stationary model normalization, using maintained top-parity representative; not empirical female period TFR",2.100034329797534,3.432979753403842e-05,False,,,final.normalization.completed_fertility,uniform_birth_time,,9bc7db616236a8b736b2437aba0ebd74e2761cfc4b6adea63d8efd9aa059d3e9
first_birth_fixed_cost_plus,cps_childlessness,0.19827875100684264,proposed_scored_restriction,0.005305035738317728,35532.3042455214,CPS official annual generalized-variance approximations pooled with fixed observed weights and correlation-one working convention; not design-exact pooled SE,,,cps_childless_women_40_44_2004_2006,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/parameter_target_audit/fertility/fertility_availability.json,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/fertility_contract/fertility_target_contract.json,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/parameter_target_audit/fertility/extract_fertility_availability.py; /Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/fertility_contract/verify_fertility_contract.py,Weighted P(FREVER=0) among pooled June 2004 and June 2006 women age 40-44 with valid FREVER 0-20 and positive FRSUPPWT.,0.18227538146658795,-0.01600336954025469,True,-3.0166374610191595,9.100101571224121,fertility.uniform_birth_time.moments.childless_rate_40_44,uniform_birth_time,,9bc7db616236a8b736b2437aba0ebd74e2761cfc4b6adea63d8efd9aa059d3e9
first_birth_fixed_cost_plus,cps_exactly_one,0.21365532522014702,proposed_scored_restriction,0.0060911302714076404,26952.820824310795,CPS official annual generalized-variance approximations pooled with fixed observed weights and correlation-one working convention; not design-exact pooled SE,,,cps_exactly_one_among_mothers_40_44_2004_2006,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/parameter_target_audit/fertility/fertility_availability.json,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/fertility_contract/fertility_target_contract.json,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/parameter_target_audit/fertility/extract_fertility_availability.py; /Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/fertility_contract/verify_fertility_contract.py,Weighted P(FREVER=1 | FREVER>=1) in the same pooled CPS sample.,0.23146423049527706,0.017808905275130044,True,2.9237439492513864,8.548278680784094,fertility.uniform_birth_time.moments.exactly_one_among_mothers_40_44,uniform_birth_time,,9bc7db616236a8b736b2437aba0ebd74e2761cfc4b6adea63d8efd9aa059d3e9
